100  2.5976 
200  2.5976 
500  2.5976 
1000  2.5976 
2000  2.5976 
3000  2.5976 
4000  2.5976 
5000  2.5976 
6000  2.5976 
8000  2.5976 
10000  2.5976 
10177.5  2.59797 
10355.1  2.59833 
10532.6  2.5987 
10710.2  2.59906 
10887.7  2.59943 
11065.3  2.59979 
11242.8  2.60015 
11420.4  2.60052 
11597.9  2.60088 
11775.4  2.60125 
11953  2.60161 
12130.5  2.60197 
12308.1  2.60234 
12485.6  2.6027 
12663.2  2.60306 
12840.7  2.60342 
13018.3  2.60379 
13195.8  2.60415 
13373.3  2.60451 
13550.9  2.60487 
13728.4  2.60523 
13906  2.60559 
14083.5  2.60595 
14261.1  2.60631 
14438.6  2.60667 
14616.2  2.60703 
14793.7  2.60738 
14971.2  2.60774 
15148.8  2.6081 
15326.3  2.60845 
15503.9  2.60881 
15681.4  2.60916 
15859  2.60952 
16036.5  2.60987 
16214.1  2.61022 
16391.6  2.61057 
16569.1  2.61093 
16746.7  2.61128 
16924.2  2.61163 
17101.8  2.61197 
17279.3  2.61232 
17456.9  2.61267 
17634.4  2.61302 
17812  2.61336 
17989.5  2.61371 
18167  2.61405 
18344.6  2.61439 
18522.1  2.61473 
18699.7  2.61507 
18877.2  2.61541 
19054.8  2.61575 
19232.3  2.61609 
19409.9  2.61643 
19587.4  2.61676 
19764.9  2.6171 
19942.5  2.61743 
20120  2.61776 
20297.6  2.61809 
20475.1  2.61842 
20652.7  2.61875 
20830.2  2.61908 
21007.8  2.61941 
21185.3  2.61973 
21362.8  2.62005 
21540.4  2.62038 
21717.9  2.6207 
21895.5  2.62101 
22073  2.62133 
22250.6  2.62165 
22428.1  2.62196 
22605.7  2.62227 
22783.2  2.62258 
22960.7  2.62289 
23138.3  2.62319 
23315.8  2.6235 
23493.4  2.6238 
23670.9  2.6241 
23848.5  2.6244 
24026  2.62469 
24203.6  2.62499 
24381.1  2.62528 
24558.6  2.62557 
24736.2  2.62586 
24913.7  2.62614 
25091.3  2.62642 
25268.8  2.6267 
25446.4  2.62698 
25623.9  2.62725 
25801.5  2.62753 
25979  2.6278 
26156.5  2.62806 
26334.1  2.62833 
26511.6  2.62859 
26689.2  2.62885 
26866.7  2.6291 
27044.3  2.62935 
27221.8  2.6296 
27399.3  2.62985 
27576.9  2.63009 
27754.4  2.63034 
27932  2.63057 
28109.5  2.63081 
28287.1  2.63104 
28464.6  2.63127 
28642.2  2.63149 
28819.7  2.63171 
28997.2  2.63193 
29174.8  2.63214 
29352.3  2.63236 
29529.9  2.63256 
29707.4  2.63277 
29885  2.63297 
30062.5  2.63316 
30240.1  2.63336 
30417.6  2.63354 
30595.1  2.63373 
30772.7  2.63391 
30950.2  2.63409 
31127.8  2.63427 
31305.3  2.63444 
31482.9  2.6346 
31660.4  2.63477 
31838  2.63493 
32015.5  2.63509 
32193  2.63524 
32370.6  2.63539 
32548.1  2.63554 
32725.7  2.63569 
32903.2  2.63583 
33080.8  2.63597 
33258.3  2.6361 
33435.9  2.63624 
33613.4  2.63637 
33790.9  2.63649 
33968.5  2.63662 
34146  2.63674 
34323.6  2.63686 
34501.1  2.63697 
34678.7  2.63708 
34856.2  2.63719 
35033.8  2.6373 
35211.3  2.6374 
35388.8  2.63751 
35566.4  2.6376 
35743.9  2.6377 
35921.5  2.6378 
36099  2.63789 
36276.6  2.63798 
36454.1  2.63806 
36631.7  2.63815 
36809.2  2.63823 
36986.7  2.63831 
37164.3  2.63839 
37341.8  2.63846 
37519.4  2.63853 
37696.9  2.6386 
37874.5  2.63867 
38052  2.63874 
38229.6  2.6388 
38407.1  2.63887 
38584.6  2.63893 
38762.2  2.63899 
38939.7  2.63904 
39117.3  2.6391 
39294.8  2.63915 
39472.4  2.6392 
39649.9  2.63925 
39827.5  2.6393 
40005  2.63935 
40182.5  2.63939 
40360.1  2.63943 
40537.6  2.63947 
40715.2  2.63951 
40892.7  2.63955 
41070.3  2.63959 
41247.8  2.63963 
41425.4  2.63967 
41602.9  2.6397 
41780.4  2.63974 
41958  2.63977 
42135.5  2.63981 
42313.1  2.63984 
42490.6  2.63987 
42668.2  2.63991 
42845.7  2.63994 
43023.3  2.63998 
43200.8  2.64001 
43378.3  2.64005 
43555.9  2.64009 
43733.4  2.64012 
43911  2.64016 
44088.5  2.6402 
44266.1  2.64024 
44443.6  2.64028 
44621.2  2.64033 
44798.7  2.64037 
44976.2  2.64042 
45153.8  2.64047 
45331.3  2.64052 
45508.9  2.64057 
45686.4  2.64063 
45864  2.64068 
46041.5  2.64074 
46219.1  2.6408 
46396.6  2.64087 
46574.1  2.64094 
46751.7  2.64101 
46929.2  2.64108 
47106.8  2.64116 
47284.3  2.64124 
47461.9  2.64132 
47639.4  2.64141 
47817  2.6415 
47994.5  2.64159 
48172  2.64169 
48349.6  2.64179 
48527.1  2.6419 
48704.7  2.64201 
48882.2  2.64212 
49059.8  2.64224 
49237.3  2.64237 
49414.9  2.6425 
49592.4  2.64263 
49769.9  2.64277 
49947.5  2.64291 
50125  2.64306 
50302.6  2.64322 
50480.1  2.64338 
50657.7  2.64354 
50835.2  2.64371 
51012.8  2.64389 
51190.3  2.64407 
51367.8  2.64426 
51545.4  2.64446 
51722.9  2.64465 
51900.5  2.64486 
52078  2.64507 
52255.6  2.64529 
52433.1  2.64551 
52610.7  2.64574 
52788.2  2.64598 
52965.7  2.64622 
53143.3  2.64647 
53320.8  2.64672 
53498.4  2.64698 
53675.9  2.64725 
53853.5  2.64752 
54031  2.6478 
54208.6  2.64809 
54386.1  2.64838 
